baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids
43196053,1.9,1433,50100102,10113978,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Pazopanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43200797,1.9,1433,50100104,5291,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Imatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43238382,1.9,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43239962,1.9,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43247388,1.9,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43259380,1.9,1433,50100114,5169,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43259614,1.9,1433,50100114,5169,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43259770,1.9,1433,50100114,5169,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43260706,1.9,1433,50100114,5169,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43261854,1.9,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43294780,1.9,1433,50100118,216239,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sorafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43298700,1.9,1433,50100118,216239,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sorafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43415837,1.9,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43421017,1.9,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43423397,1.9,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43432217,1.9,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43434542,1.9,1433,50100122,3038525,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Neflamapimod,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43441555,1.9,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43441725,1.9,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
316618306,1.9,624850,123089189,16722836,780,22037378.0,Confirmatory,20200629,0,0,Active,Q08345,Kd,=,ChEMBL,Binding constant for DDR1 kinase domain,Fedratinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869569,1.9,1347183,354328457,89879880,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,"3-Chloro-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]-4-[[3-[3-(dimethylamino)propyl]-2-oxo-1,3-diazinan-1-yl]methyl]-5-(trifluoromethyl)benzamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869598,1.9,1347183,354328107,117920794,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(N2CCNCC2)c(OC(F)(F)F)c1,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43129585,2.0,1433,50100090,156422,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Doramapimod,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43132420,2.0,1433,50100090,156422,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Doramapimod,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43143528,2.0,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43150710,2.0,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43153778,2.0,1433,50100093,11656518,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-Methyl-5-[[2-[5-(trifluoromethyl)-1h-imidazol-2-yl]-4-pyridinyl]oxy]-n-[4-(trifluoromethyl)phenyl]-1h-benzimidazol-2-amine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43159598,2.0,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43168864,2.0,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43169744,2.0,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43182646,2.0,1433,50100099,176870,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Erlotinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43195831,2.0,1433,50100102,10113978,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Pazopanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43227794,2.0,1433,50100108,3038522,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tandutinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43230148,2.0,1433,50100109,11712649,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"4-[[9-Chloro-7-(2,6-difluorophenyl)-5H-pyrimido[5,4-d][2]benzazepin-2-yl]amino]benzoic acid",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43241384,2.0,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43251180,2.0,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43259419,2.0,1433,50100114,5169,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43262558,2.0,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43298420,2.0,1433,50100118,216239,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sorafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43361130,2.0,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43378467,2.0,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43408622,2.0,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43420037,2.0,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43426617,2.0,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43431237,2.0,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43435350,2.0,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43436540,2.0,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
108172959,2.0,435400,103175813,5329102,780,18183025.0,Confirmatory,20180911,0,0,Active,Q08345,Kd,=,ChEMBL,Binding constant for DDR1 kinase domain,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
259867518,2.0,507898,103175813,5329102,780,19654408.0,Confirmatory,20180914,0,0,Active,Q08345,Kd,=,ChEMBL,Binding affinity to DDR1,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
316618295,2.0,624850,103175813,5329102,780,22037378.0,Confirmatory,20200629,0,0,Active,Q08345,Kd,=,ChEMBL,Binding constant for DDR1 kinase domain,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869579,2.0,1347183,354328455,89879581,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,"3-Chloro-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]-4-[(2-oxo-1,3-diazinan-1-yl)methyl]-5-(trifluoromethyl)benzamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
470353825,2.0,1625866,440206264,155560186,780,27219676.0,Confirmatory,20210302,0,0,Unspecified,Q08345,IC50,>,ChEMBL,Inhibition of human recombinant GST-tagged DDR1 (440 to 876 residues) expressed in baculovirus infected Sf9 insect cells using fluorescein-poly GAT as substrate preincubated for 1 hr measured after 1 hr in presence of ATP by TR-FRET LanthaScreen assay,"(4S)-4-Ethyl-N-[3-[(4-methylpiperazin-1-yl)methyl]-5-(trifluoromethyl)phenyl]-2-pyrimidin-5-yl-3,4-dihydro-1H-isoquinoline-7-carboxamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470353826,2.0,1625866,440206264,155560186,780,27219676.0,Confirmatory,20210302,0,0,Unspecified,Q08345,IC50,>,ChEMBL,Inhibition of human recombinant GST-tagged DDR1 (440 to 876 residues) expressed in baculovirus infected Sf9 insect cells using fluorescein-poly GAT as substrate preincubated for 1 hr measured after 1 hr in presence of ATP by TR-FRET LanthaScreen assay,"(4S)-4-Ethyl-N-[3-[(4-methylpiperazin-1-yl)methyl]-5-(trifluoromethyl)phenyl]-2-pyrimidin-5-yl-3,4-dihydro-1H-isoquinoline-7-carboxamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
43125917,2.1,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43131601,2.1,1433,50100090,156422,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Doramapimod,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43144158,2.1,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43154746,2.1,1433,50100093,11656518,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-Methyl-5-[[2-[5-(trifluoromethyl)-1h-imidazol-2-yl]-4-pyridinyl]oxy]-n-[4-(trifluoromethyl)phenyl]-1h-benzimidazol-2-amine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43156266,2.1,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43169832,2.1,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43182593,2.1,1433,50100099,176870,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Erlotinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43192205,2.1,1433,50100102,10113978,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Pazopanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43195387,2.1,1433,50100102,10113978,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Pazopanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43197829,2.1,1433,50100102,10113978,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Pazopanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43199840,2.1,1433,50100104,5291,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Imatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43228363,2.1,1433,50100109,11712649,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"4-[[9-Chloro-7-(2,6-difluorophenyl)-5H-pyrimido[5,4-d][2]benzazepin-2-yl]amino]benzoic acid",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43235696,2.1,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43240594,2.1,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43254182,2.1,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43261062,2.1,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43296950,2.1,1433,50100118,216239,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sorafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43297090,2.1,1433,50100118,216239,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sorafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43329860,2.1,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43378837,2.1,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43396227,2.1,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43434444,2.1,1433,50100122,3038525,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Neflamapimod,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43434755,2.1,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869533,2.1,1347183,354328493,89880088,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,3-Chloro-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]-5-methoxy-4-(piperazin-1-ylmethyl)benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
459612514,2.11,1299378,336899231,122163152,780,,Confirmatory,20180906,0,0,Active,Q08345,IC50,=,ChEMBL,"Inhibition of human DDR1 using (poly [Glu, Tyr] 4:1) as substrate assessed as incorporation of 33P in substrate by [gamma33P] ATP-based kinase assay","5-[4-Amino-1-(2,2-diethoxyethyl)pyrazolo[3,4-d]pyrimidin-3-yl]-1,3-benzoxazol-2-amine",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
